***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: NEWAVE     - Versao FPHA_NEWAVE                             *
*                                                                     *
***********************************************************************


____________________________________________________________________

 PMO - AGOSTO - 2024 - sombra Hibrido - NW Versao 29.4                           
____________________________________________________________________

----------------------------
Cortes da Evaporacao linear.                                                    
----------------------------
-----------------------------------------------------------------------------------------
IPER;       Indice do periodo                                                                                                                                                                           
USIH;       Numero de cadastro da usina hidroeletrica                                                                                                                                                   
NomeUsih;   Nome de cadastro da usina hidroeletrica                                                                                                                                                     
Der. Area;  Derivada do polinomio Area X Cota pela Cota.                                                                                                                                                
Der. Cota;  Derivada do polinomio Cota X Volume pelo Volume.                                                                                                                                            
Vol. Ref.;  Volume de referencia para a montagem da equacao linear para a evaporacao                                                                                                                    
Evap. Ref.; Evaporacao de referencia para a montagem da equacao linear para a evaporacao.                                                                                                               
Coef. Vol.; Coeficiente para o volume na equacao de evaporacao linear.                                                                                                                                  
Rhs. Vol.;  RHS da equacao de evaporacao linear.                                                                                                                                                        
-----------------------------------------------------------------------------------------

@Tabela
-----;-----;--------------;----------------------;----------------------;-----------;-----------;-----------------;------------;
IPER ;USIH ;   NomeUsih   ;      Der. Area       ;      Der. Cota       ; Vol. Ref. ;Evap. Ref. ;   Coef. Vol.    ; Rhs. Vol.  ;
  -  ;  -  ;      -       ;        km2/m         ;        m/hm3         ;    HM3    ;    HM3    ;      1/hm3      ;    hm3     ;
-----;-----;--------------;----------------------;----------------------;-----------;-----------;-----------------;------------;
   1 ; 295 ; FICT.TRES MA ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    -0.72  ;   -0.0000209963 ;    -0.3970 ;
   1 ; 308 ; FICT.RETIRO  ;         3.4001211534 ;         0.0489356309 ;   221.15  ;    -0.45  ;   -0.0017470643 ;    -0.3761 ;
   1 ; 154 ; ITAPEBI      ;         0.0000000000 ;         0.0000000000 ;  1613.07  ;    -2.65  ;    0.0000000000 ;    -2.6479 ;
   1 ; 298 ; FICT.IRAPE   ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;    -1.80  ;   -0.0001885243 ;    -1.1079 ;
   1 ; 189 ; P. CAVALO    ;         3.7593060666 ;         0.0089302412 ;  2663.00  ;    -3.45  ;   -0.0005203584 ;    -2.9605 ;
   1 ; 190 ; B. ESPERANCA ;        16.0570709609 ;         0.0031498043 ;  4129.00  ;    19.31  ;    0.0015172989 ;    16.4074 ;
   1 ; 204 ; CACH.CALDEIR ;         0.0000000000 ;         0.0000000000 ;   225.34  ;     2.38  ;    0.0000000000 ;     2.3848 ;
   1 ; 267 ; ESTREITO TOC ;         0.0000000000 ;         0.0000000000 ;  4944.50  ;     7.08  ;    0.0000000000 ;     7.0800 ;
   1 ; 275 ; TUCURUI      ;       106.0913177178 ;         0.0004736877 ; 30784.00  ;    25.08  ;    0.0003015249 ;    13.3272 ;
   1 ; 277 ; BALBINA      ;       194.8313524008 ;         0.0004718663 ; 14859.06  ;    74.23  ;    0.0016088511 ;    57.6631 ;
   1 ; 280 ; COARACY NUNE ;         0.0000000000 ;         0.0000000000 ;   135.38  ;     1.38  ;    0.0000000000 ;     1.3812 ;
   1 ; 284 ; FERREIRA GOM ;         0.0000000000 ;         0.0000000000 ;   123.31  ;     0.95  ;    0.0000000000 ;     0.9459 ;
   1 ; 286 ; STO ANT JARI ;         0.0000000000 ;         0.0000000000 ;   133.09  ;     1.52  ;    0.0000000000 ;     1.5198 ;
   1 ; 291 ; FICT.SERRA M ;        29.4435656801 ;         0.0012264794 ; 23043.75  ;    23.21  ;    0.0004875110 ;    11.6101 ;
   1 ; 292 ; FICT.CANA BR ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     4.30  ;    0.0000000000 ;     4.2997 ;
   1 ; 302 ; FICT.LAJEADO ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;     7.51  ;    0.0000000000 ;     7.5120 ;
   1 ; 303 ; FICT.PEIXE A ;        29.1215800594 ;         0.0038346431 ;  2476.85  ;     6.34  ;    0.0013400504 ;     5.6330 ;
   1 ; 306 ; FICT.SAO SAL ;         0.0000000000 ;         0.0000000000 ;   936.28  ;     3.33  ;    0.0000000000 ;     3.3280 ;
   1 ; 314 ; PIMENTAL     ;         0.0000000000 ;         0.0000000000 ;  2276.29  ;     0.00  ;    0.0000000000 ;     0.0000 ;
   1 ; 272 ; CURUA-UNA    ;        10.7935080385 ;         0.0137812030 ;   367.50  ;     1.59  ;    0.0016362228 ;     0.8265 ;
   1 ; 288 ; BELO MONTE   ;         0.0000000000 ;         0.0000000000 ;  2276.29  ;     7.30  ;    0.0000000000 ;     7.2958 ;
   2 ; 004 ; FUNIL-GRANDE ;         0.0000000000 ;         0.0000000000 ;   265.86  ;     0.23  ;    0.0000000000 ;     0.2263 ;
   2 ; 020 ; BATALHA      ;         5.8940005919 ;         0.0101846664 ;  1105.83  ;     1.54  ;    0.0004502132 ;     0.9267 ;
   2 ; 021 ; SERRA FACAO  ;         5.2241999571 ;         0.0060560175 ;  3475.50  ;     1.26  ;    0.0001265514 ;     0.8217 ;
   2 ; 027 ; CAPIM BRANC1 ;         0.9244795913 ;         0.0586900982 ;   234.70  ;     0.00  ;    0.0000000000 ;     0.0000 ;
   2 ; 028 ; CAPIM BRANC2 ;         0.0000000000 ;         0.0000000000 ;   867.55  ;     0.00  ;    0.0000000000 ;     0.0000 ;
   2 ; 029 ; CORUMBA IV   ;         5.7629394348 ;         0.0072726664 ;  3322.30  ;     1.22  ;    0.0001676477 ;     1.0922 ;
   2 ; 048 ; PIRAJU       ;         0.0000000000 ;         0.0000000000 ;   105.42  ;     0.29  ;    0.0000000000 ;     0.2933 ;
   2 ; 066 ; ITAIPU       ;         0.0000000000 ;         0.0000000000 ; 27914.01  ;    41.55  ;    0.0000000000 ;    41.5513 ;
   2 ; 131 ; NILO PECANHA ;         0.0000000000 ;         0.0000000000 ;     9.00  ;     0.00  ;    0.0000000000 ;     0.0000 ;
   2 ; 132 ; FONTES       ;         0.0000000000 ;         0.0000000000 ;   393.81  ;     0.00  ;    0.0000000000 ;     0.0000 ;
   2 ; 141 ; BAGUARI      ;         0.0000000000 ;         0.0000000000 ;    32.46  ;     0.06  ;    0.0000000000 ;     0.0638 ;
   2 ; 153 ; SAO DOMINGOS ;         0.0000000000 ;         0.0000000000 ;   131.30  ;     0.28  ;    0.0000000000 ;     0.2839 ;
   2 ; 155 ; RETIRO BAIXO ;         3.4001211534 ;         0.0489356309 ;   221.15  ;    -0.30  ;   -0.0011647095 ;    -0.2508 ;
   2 ; 156 ; TRES MARIAS  ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    -1.44  ;   -0.0000419925 ;    -0.7939 ;
   2 ; 162 ; QUEIMADO     ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     0.14  ;    0.0001804245 ;     0.0519 ;
   2 ; 195 ; JAURU        ;         0.0000000000 ;         0.0000000000 ;    16.92  ;     0.02  ;    0.0000000000 ;     0.0235 ;
   2 ; 196 ; GUAPORE      ;         0.0000000000 ;         0.0000000000 ;    22.46  ;     0.02  ;    0.0000000000 ;     0.0205 ;
   2 ; 203 ; CORUMBA III  ;         3.5565114752 ;         0.0144885689 ;   840.50  ;     0.72  ;    0.0002834082 ;     0.6421 ;
   2 ; 227 ; SINOP        ;        21.5870189741 ;         0.0046111670 ;  2041.80  ;    10.74  ;    0.0010451842 ;     8.5871 ;
   2 ; 228 ; COLIDER      ;         0.0000000000 ;         0.0000000000 ;  1495.39  ;     0.82  ;    0.0000000000 ;     0.8176 ;
   2 ; 229 ; TELES PIRES  ;         0.0000000000 ;         0.0000000000 ;   961.11  ;     4.87  ;    0.0000000000 ;     4.8651 ;
   2 ; 230 ; SAO MANOEL   ;         0.0000000000 ;         0.0000000000 ;   566.12  ;     3.25  ;    0.0000000000 ;     3.2503 ;
   2 ; 241 ; SLT VERDINHO ;         0.0000000000 ;         0.0000000000 ;   392.58  ;     0.51  ;    0.0000000000 ;     0.5117 ;
   2 ; 249 ; OURINHOS     ;         0.0000000000 ;         0.0000000000 ;    20.86  ;     0.10  ;    0.0000000000 ;     0.0953 ;
   2 ; 251 ; SERRA MESA   ;        36.6920779978 ;         0.0008515170 ; 32775.00  ;     9.52  ;    0.0001249757 ;     4.1150 ;
   2 ; 252 ; CANA BRAVA   ;         0.0000000000 ;         0.0000000000 ;  2237.79  ;     1.11  ;    0.0000000000 ;     1.1096 ;
   2 ; 253 ; SAO SALVADOR ;         0.0000000000 ;         0.0000000000 ;   936.28  ;     0.73  ;    0.0000000000 ;     0.7280 ;
   2 ; 257 ; PEIXE ANGIC  ;        29.1215800594 ;         0.0038346431 ;  2476.85  ;     1.59  ;    0.0003350126 ;     1.4082 ;
   2 ; 261 ; LAJEADO      ;         0.0000000000 ;         0.0000000000 ;  5003.06  ;     4.38  ;    0.0000000000 ;     4.3820 ;
   2 ; 262 ; SALTO        ;         0.0000000000 ;         0.0000000000 ;   820.42  ;     0.48  ;    0.0000000000 ;     0.4819 ;
   2 ; 276 ; RONDON II    ;         6.6845410819 ;         0.0147589831 ;   335.23  ;     0.24  ;    0.0001973141 ;     0.1835 ;
   2 ; 281 ; PONTE PEDRA  ;         0.0000000000 ;         0.0000000000 ;    92.56  ;     0.21  ;    0.0000000000 ;     0.2101 ;
   2 ; 285 ; JIRAU        ;         0.0000000000 ;         0.0000000000 ;  2746.70  ;   -20.81  ;    0.0000000000 ;   -20.8139 ;
   2 ; 287 ; STO ANTONIO  ;         0.0000000000 ;         0.0000000000 ;  2282.80  ;   -19.60  ;    0.0000000000 ;   -19.6028 ;
   2 ; 290 ; ESPORA       ;         2.4223106383 ;         0.0375607731 ;   140.00  ;     0.13  ;    0.0002274597 ;     0.0950 ;
   2 ; 304 ; ITIQUIRA I   ;         0.0000000000 ;         0.0000000000 ;     4.99  ;     0.01  ;    0.0000000000 ;     0.0147 ;
   2 ; 305 ; ITIQUIRA II  ;         0.0000000000 ;         0.0000000000 ;     1.00  ;     0.00  ;    0.0000000000 ;     0.0007 ;
   2 ; 309 ; JURUENA      ;         0.0000000000 ;         0.0000000000 ;     2.93  ;     0.01  ;    0.0000000000 ;     0.0064 ;
   2 ; 310 ; DARDANELOS   ;         0.0000000000 ;         0.0000000000 ;     0.89  ;     0.00  ;    0.0000000000 ;     0.0043 ;
   2 ; 311 ; CACU         ;         0.8232674903 ;         0.0630606456 ;   211.60  ;     0.08  ;    0.0001297894 ;     0.0752 ;
   2 ; 312 ; B. COQUEIROS ;         0.0000000000 ;         0.0000000000 ;   321.43  ;     0.18  ;    0.0000000000 ;     0.1832 ;
   2 ; 315 ; FOZ R. CLARO ;         0.0000000000 ;         0.0000000000 ;    96.72  ;     0.00  ;    0.0000000000 ;     0.0000 ;
   2 ; 319 ; FICT.MAUA    ;         2.0600012130 ;         0.0134065382 ;  1805.00  ;    -0.68  ;   -0.0001242787 ;    -0.5944 ;
   2 ; 117 ; GUARAPIRANGA ;         2.4982024277 ;         0.0438224963 ;    95.37  ;     0.31  ;    0.0007663423 ;     0.1677 ;
   2 ; 118 ; BILLINGS     ;         6.7793046992 ;         0.0103445431 ;   566.82  ;     1.02  ;    0.0004207729 ;     0.5394 ;
   2 ; 119 ; HENRY BORDEN ;         0.0000000000 ;         0.0000000000 ;     0.46  ;     0.00  ;    0.0000000000 ;     0.0000 ;
   2 ; 120 ; JAGUARI      ;         1.4993524354 ;         0.0237244119 ;   839.50  ;    -0.67  ;   -0.0002845700 ;    -0.4419 ;
   2 ; 121 ; PARAIBUNA    ;         4.1064655618 ;         0.0070834859 ;  3414.00  ;    -2.25  ;   -0.0002327047 ;    -1.6324 ;
   2 ; 122 ; SANTA BRANCA ;         1.0790113542 ;         0.0553053826 ;   285.00  ;    -0.29  ;   -0.0004475635 ;    -0.1492 ;
   2 ; 123 ; FUNIL        ;         1.1211789397 ;         0.0334898327 ;   585.50  ;    -1.00  ;   -0.0006383176 ;    -0.6103 ;
   2 ; 124 ; LAJES        ;         0.0000000000 ;         0.0465029191 ;   222.68  ;    -1.20  ;    0.0000000000 ;    -1.2000 ;
   2 ; 126 ; PICADA       ;         0.0000000000 ;         0.0000000000 ;     6.85  ;    -0.03  ;    0.0000000000 ;    -0.0274 ;
   2 ; 127 ; SOBRAGI      ;         0.0000000000 ;         0.0000000000 ;     0.09  ;     0.00  ;    0.0000000000 ;    -0.0035 ;
   2 ; 129 ; SIMPLICIO    ;         0.0000000000 ;         0.0000000000 ;    13.45  ;    -0.33  ;    0.0000000000 ;    -0.3294 ;
   2 ; 130 ; ILHA POMBOS  ;         0.0000000000 ;         0.0000000000 ;     5.79  ;     0.08  ;    0.0000000000 ;     0.0800 ;
   2 ; 133 ; P. PASSOS    ;         0.0000000000 ;         0.0000000000 ;    16.26  ;    -0.03  ;    0.0000000000 ;    -0.0319 ;
   2 ; 185 ; BARRA BRAUNA ;         0.0000000000 ;         0.0000000000 ;    34.00  ;     0.05  ;    0.0000000000 ;     0.0516 ;
   2 ; 134 ; SALTO GRANDE ;         0.0000000000 ;         0.0000000000 ;    67.86  ;    -0.06  ;    0.0000000000 ;    -0.0580 ;
   2 ; 135 ; P. ESTRELA   ;         0.1222219020 ;         0.2717388868 ;    72.50  ;    -0.03  ;   -0.0001328498 ;    -0.0248 ;
   2 ; 139 ; CANDONGA     ;         0.0000000000 ;         0.0000000000 ;    29.75  ;    -0.04  ;    0.0000000000 ;    -0.0398 ;
   2 ; 143 ; AIMORES      ;         0.0000000000 ;         0.0000000000 ;   179.25  ;    -0.58  ;    0.0000000000 ;    -0.5762 ;
   2 ; 144 ; MASCARENHAS  ;         0.0000000000 ;         0.0000000000 ;    21.68  ;    -0.16  ;    0.0000000000 ;    -0.1638 ;
   2 ; 145 ; SUICA        ;         0.0000000000 ;         0.0000000000 ;     0.35  ;     0.00  ;    0.0000000000 ;     0.0016 ;
   2 ; 192 ; GUILMAN-AMOR ;         0.0000000000 ;         0.0000000000 ;    11.33  ;    -0.02  ;    0.0000000000 ;    -0.0200 ;
   2 ; 193 ; SA CARVALHO  ;         0.0000000000 ;         0.0000000000 ;     1.53  ;    -0.01  ;    0.0000000000 ;    -0.0060 ;
   2 ; 217 ; ROSAL        ;         0.0000000000 ;         0.0000000000 ;    17.19  ;     0.00  ;    0.0000000000 ;     0.0013 ;
   2 ; 279 ; SAMUEL       ;        71.6445511158 ;         0.0024231160 ;  2218.33  ;     5.30  ;    0.0011284199 ;     2.4254 ;
   2 ; 148 ; IRAPE        ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;     0.30  ;    0.0000314207 ;     0.1847 ;
   2 ; 283 ; STA CLARA MG ;         0.0000000000 ;         0.0000000000 ;   148.40  ;    -0.06  ;    0.0000000000 ;    -0.0608 ;
   2 ; 001 ; CAMARGOS     ;         3.6059576891 ;         0.0181296041 ;   456.00  ;     0.11  ;    0.0000653746 ;     0.0638 ;
   2 ; 002 ; ITUTINGA     ;         0.0000000000 ;         0.0000000000 ;    10.64  ;     0.01  ;    0.0000000000 ;     0.0080 ;
   2 ; 006 ; FURNAS       ;        52.9171960114 ;         0.0009483728 ; 14341.50  ;     2.10  ;    0.0000501852 ;     1.2312 ;
   2 ; 007 ; M. DE MORAES ;         9.5047621539 ;         0.0051566642 ;  2790.00  ;     0.41  ;    0.0000490129 ;     0.2861 ;
   2 ; 008 ; ESTREITO     ;         0.0000000000 ;         0.0000000000 ;  1331.40  ;     0.23  ;    0.0000000000 ;     0.2326 ;
   2 ; 009 ; JAGUARA      ;         0.0000000000 ;         0.0000000000 ;   418.20  ;     0.10  ;    0.0000000000 ;     0.1017 ;
   2 ; 010 ; IGARAPAVA    ;         0.0000000000 ;         0.0000000000 ;   234.83  ;     0.26  ;    0.0000000000 ;     0.2600 ;
   2 ; 011 ; VOLTA GRANDE ;         0.0000000000 ;         0.0000000000 ;  2200.40  ;     1.41  ;    0.0000000000 ;     1.4112 ;
   2 ; 012 ; P. COLOMBIA  ;         0.0000000000 ;         0.0000000000 ;  1420.84  ;     1.15  ;    0.0000000000 ;     1.1512 ;
   2 ; 014 ; CACONDE      ;         1.0142200769 ;         0.0465772555 ;   303.00  ;     0.23  ;    0.0002598177 ;     0.0963 ;
   2 ; 015 ; E. DA CUNHA  ;         0.0000000000 ;         0.0000000000 ;    12.79  ;     0.01  ;    0.0000000000 ;     0.0118 ;
   2 ; 016 ; A.S.OLIVEIRA ;         0.0000000000 ;         0.0000000000 ;    22.75  ;     0.03  ;    0.0000000000 ;     0.0297 ;
   2 ; 017 ; MARIMBONDO   ;        17.7957914518 ;         0.0032533947 ;  3520.00  ;     3.36  ;    0.0003184320 ;     1.6833 ;
   2 ; 018 ; A. VERMELHA  ;        24.9762414715 ;         0.0018847878 ;  8440.50  ;     8.42  ;    0.0003765993 ;     6.4697 ;
   2 ; 034 ; I. SOLTEIRA  ;        39.2787702310 ;         0.0009090360 ; 18311.81  ;    27.63  ;    0.0004463227 ;    25.1738 ;
   2 ; 024 ; EMBORCACAO   ;         7.8310016499 ;         0.0031850576 ; 11197.00  ;     0.64  ;    0.0000249422 ;     0.3131 ;
   2 ; 025 ; NOVA PONTE   ;         8.5407091696 ;         0.0033108594 ;  7602.00  ;     2.08  ;    0.0000989698 ;     1.0506 ;
   2 ; 026 ; MIRANDA      ;         1.4658259321 ;         0.0207164895 ;  1047.00  ;     0.19  ;    0.0000607335 ;     0.1819 ;
   2 ; 030 ; CORUMBA I    ;         1.7540034513 ;         0.0224560616 ;   985.00  ;     0.04  ;    0.0000196940 ;     0.0239 ;
   2 ; 031 ; ITUMBIARA    ;        22.3332555697 ;         0.0018117569 ; 10800.00  ;     0.54  ;    0.0000202312 ;     0.2853 ;
   2 ; 032 ; CACH.DOURADA ;         0.0000000000 ;         0.0000000000 ;   464.97  ;     0.35  ;    0.0000000000 ;     0.3450 ;
   2 ; 033 ; SAO SIMAO    ;        24.7902202339 ;         0.0018635009 ;  9770.00  ;     5.87  ;    0.0002540813 ;     4.4623 ;
   2 ; 037 ; BARRA BONITA ;        15.4418711008 ;         0.0039127558 ;  1852.00  ;     3.93  ;    0.0005135723 ;     2.6106 ;
   2 ; 038 ; A.S. LIMA    ;         0.0000000000 ;         0.0000000000 ;   525.23  ;     1.00  ;    0.0000000000 ;     1.0008 ;
   2 ; 039 ; IBITINGA     ;         0.0000000000 ;         0.0000000000 ;   962.68  ;     1.84  ;    0.0000000000 ;     1.8371 ;
   2 ; 040 ; PROMISSAO    ;        16.4759239354 ;         0.0019749462 ;  6344.00  ;     8.93  ;    0.0002928516 ;     8.3103 ;
   2 ; 042 ; NAVANHANDAVA ;         0.0000000000 ;         0.0000000000 ;  2666.00  ;     4.24  ;    0.0000000000 ;     4.2400 ;
   2 ; 043 ; TRES IRMAOS  ;        27.2223430247 ;         0.0014408473 ; 11647.50  ;    17.33  ;    0.0004902905 ;    15.6381 ;
   2 ; 045 ; JUPIA        ;         0.0000000000 ;         0.0000000000 ;  3249.13  ;     8.83  ;    0.0000000000 ;     8.8290 ;
   2 ; 046 ; P. PRIMAVERA ;         0.0000000000 ;         0.0000000000 ; 16138.51  ;    35.94  ;    0.0000000000 ;    35.9413 ;
   2 ; 278 ; MANSO        ;        13.2953080577 ;         0.0030504947 ;  5861.50  ;     9.26  ;    0.0005678017 ;     7.5830 ;
   2 ; 047 ; A.A. LAYDNER ;        14.9846856680 ;         0.0025911672 ;  5425.50  ;     9.30  ;    0.0004659339 ;     7.8273 ;
   2 ; 049 ; CHAVANTES    ;        12.0401537215 ;         0.0028594499 ;  7274.50  ;     6.65  ;    0.0003270681 ;     5.6544 ;
   2 ; 050 ; L.N. GARCEZ  ;         0.0000000000 ;         0.0000000000 ;    39.01  ;     0.25  ;    0.0000000000 ;     0.2550 ;
   2 ; 051 ; CANOAS II    ;         0.0000000000 ;         0.0000000000 ;   144.69  ;     0.52  ;    0.0000000000 ;     0.5174 ;
   2 ; 052 ; CANOAS I     ;         0.0000000000 ;         0.0000000000 ;   205.82  ;     0.64  ;    0.0000000000 ;     0.6404 ;
   2 ; 061 ; CAPIVARA     ;        20.1868936523 ;         0.0021978940 ;  7678.00  ;     9.09  ;    0.0004436865 ;     6.5455 ;
   2 ; 062 ; TAQUARUCU    ;         0.0000000000 ;         0.0000000000 ;   649.62  ;     1.57  ;    0.0000000000 ;     1.5662 ;
   2 ; 063 ; ROSANA       ;         0.0000000000 ;         0.0000000000 ;  1847.58  ;     3.92  ;    0.0000000000 ;     3.9179 ;
   2 ; 057 ; MAUA         ;         2.0600012130 ;         0.0134065382 ;  1805.00  ;    -0.68  ;   -0.0001242787 ;    -0.5944 ;
   2 ; 071 ; STA CLARA PR ;         0.5607531559 ;         0.0646378525 ;   300.00  ;     0.35  ;    0.0004168276 ;     0.2456 ;
   2 ; 072 ; FUNDAO       ;         0.0000000000 ;         0.0000000000 ;    34.48  ;     0.05  ;    0.0000000000 ;     0.0545 ;
   2 ; 074 ; G.B. MUNHOZ  ;         2.2696448915 ;         0.0104446953 ;  3876.50  ;     2.02  ;    0.0002489104 ;     1.0765 ;
   2 ; 083 ; BAIXO IGUACU ;         0.0000000000 ;         0.0000000000 ;   201.24  ;    -0.31  ;    0.0000000000 ;    -0.3070 ;
   2 ; 086 ; BARRA GRANDE ;         1.0942834933 ;         0.0133665974 ;  3808.12  ;    -2.81  ;   -0.0002779101 ;    -2.1957 ;
   2 ; 088 ; SAO ROQUE    ;         1.8334393865 ;         0.0290801497 ;   566.19  ;     0.79  ;    0.0006131420 ;     0.5136 ;
   2 ; 089 ; GARIBALDI    ;         1.5099999905 ;         0.0396322086 ;   264.00  ;    -0.94  ;   -0.0011370481 ;    -0.8716 ;
   2 ; 090 ; CAMPOS NOVOS ;         0.2400000329 ;         0.0318245291 ;  1398.50  ;    -1.19  ;   -0.0001451199 ;    -1.1706 ;
   2 ; 091 ; MACHADINHO   ;         1.1289648500 ;         0.0141914916 ;  2811.50  ;     1.70  ;    0.0001922603 ;     1.4986 ;
   2 ; 092 ; ITA          ;         0.0000000000 ;         0.0000000000 ;  4924.26  ;    -5.22  ;    0.0000000000 ;    -5.2237 ;
   2 ; 093 ; PASSO FUNDO  ;         7.0780760523 ;         0.0088278891 ;   887.00  ;     0.00  ;    0.0000000000 ;     0.0000 ;
   2 ; 094 ; MONJOLINHO   ;         0.0000000000 ;         0.0000000000 ;   147.29  ;    -0.21  ;    0.0000000000 ;    -0.2101 ;
   2 ; 095 ; QUEBRA QUEIX ;         0.2070684507 ;         0.1954227774 ;   124.00  ;     0.15  ;    0.0006474543 ;     0.1321 ;
   2 ; 101 ; SAO JOSE     ;         0.0000000000 ;         0.0000000000 ;   178.85  ;     0.49  ;    0.0000000000 ;     0.4927 ;
   2 ; 102 ; PASSO S JOAO ;         0.0000000000 ;         0.0000000000 ;    95.99  ;    -0.04  ;    0.0000000000 ;    -0.0397 ;
   2 ; 103 ; FOZ CHAPECO  ;         0.0000000000 ;         0.0000000000 ;  1466.16  ;    -3.41  ;    0.0000000000 ;    -3.4086 ;
   2 ; 097 ; CASTRO ALVES ;         0.0000000000 ;         0.0000000000 ;    92.46  ;    -0.18  ;    0.0000000000 ;    -0.1818 ;
   2 ; 098 ; MONTE CLARO  ;         0.0000000000 ;         0.0000000000 ;    11.35  ;     0.03  ;    0.0000000000 ;     0.0312 ;
   2 ; 099 ; 14 DE JULHO  ;         0.0000000000 ;         0.0000000000 ;    55.42  ;     0.13  ;    0.0000000000 ;     0.1347 ;
   2 ; 110 ; ERNESTINA    ;         5.1198936867 ;         0.0215038088 ;   140.00  ;     0.25  ;    0.0004954375 ;     0.1300 ;
   2 ; 111 ; PASSO REAL   ;         7.5903248444 ;         0.0062442752 ;  1967.50  ;    -6.24  ;   -0.0009716196 ;    -2.9740 ;
   2 ; 112 ; JACUI        ;         0.0000000000 ;         0.0000000000 ;    19.60  ;     0.10  ;    0.0000000000 ;     0.1008 ;
   2 ; 113 ; ITAUBA       ;         0.0000000000 ;         0.0000000000 ;   594.90  ;    -0.75  ;    0.0000000000 ;    -0.7480 ;
   2 ; 114 ; D. FRANCISCA ;         0.0000000000 ;         0.0000000000 ;   320.41  ;    -0.91  ;    0.0000000000 ;    -0.9072 ;
   2 ; 115 ; G.P. SOUZA   ;         0.5616727993 ;         0.1222814588 ;   101.00  ;     0.12  ;    0.0005494574 ;     0.0389 ;
   2 ; 215 ; SALTO PILAO  ;         0.0000000000 ;         0.0000000000 ;     0.28  ;     0.00  ;    0.0000000000 ;     0.0022 ;
   2 ; 073 ; JORDAO       ;         0.0000000000 ;         0.3199999928 ;    97.50  ;     0.03  ;    0.0000000000 ;     0.0280 ;
   2 ; 076 ; SEGREDO      ;         1.3924116413 ;         0.0130980989 ;  2756.00  ;     2.01  ;    0.0002370933 ;     1.9168 ;
   2 ; 077 ; SLT.SANTIAGO ;         3.4354584971 ;         0.0058434615 ;  4718.50  ;     4.56  ;    0.0002710121 ;     3.4468 ;
   2 ; 078 ; SALTO OSORIO ;         0.0000000000 ;         0.0000000000 ;  1090.90  ;     1.51  ;    0.0000000000 ;     1.5120 ;
   2 ; 082 ; SALTO CAXIAS ;         0.0000000000 ;         0.0000000000 ;  3472.49  ;     3.68  ;    0.0000000000 ;     3.6772 ;
   2 ; 169 ; SOBRADINHO   ;       293.1382002506 ;         0.0003409140 ; 19781.50  ;   303.67  ;    0.0054464532 ;   147.5281 ;
   2 ; 172 ; ITAPARICA    ;        41.4330468420 ;         0.0014443641 ;  9008.00  ;    63.08  ;    0.0026331539 ;    53.7383 ;
   2 ; 176 ; COMP PAF-MOX ;         0.0000000000 ;         0.0000000000 ;  1212.00  ;    18.74  ;    0.0000000000 ;    18.7440 ;
   2 ; 178 ; XINGO        ;         0.0000000000 ;         0.0000000000 ;  3773.00  ;     5.28  ;    0.0000000000 ;     5.2800 ;
   2 ; 294 ; FICT.QUEIMAD ;         2.8833206884 ;         0.0312876246 ;   326.12  ;     0.14  ;    0.0001804245 ;     0.0519 ;
   2 ; 295 ; FICT.TRES MA ;        31.4633492301 ;         0.0013346488 ; 11889.00  ;    -1.44  ;   -0.0000419925 ;    -0.7939 ;
   2 ; 308 ; FICT.RETIRO  ;         3.4001211534 ;         0.0489356309 ;   221.15  ;    -0.30  ;   -0.0011647095 ;    -0.2508 ;
   2 ; 154 ; ITAPEBI      ;         0.0000000000 ;         0.0000000000 ;  1613.07  ;    -1.54  ;    0.0000000000 ;    -1.5395 ;
   2 ; 298 ; FICT.IRAPE   ;         2.1079490813 ;         0.0099372161 ;  4115.93  ;     0.30  ;    0.0000314207 ;     0.1847 ;
   2 ; 189 ; P. CAVALO    ;         3.7593060666 ;         0.0089302412 ;  2663.00  ;    -1.56  ;   -0.0002350006 ;    -1.3370 ;
   2 ; 190 ; B. ESPERANCA ;        16.0570709609 ;         0.0031498043 ;  4129.00  ;    19.31  ;    0.0015172989 ;    16.4074 ;
   2 ; 204 ; CACH.CALDEIR ;         0.0000000000 ;         0.0000000000 ;   225.34  ;     1.78  ;    0.0000000000 ;     1.7769 ;
   2 ; 267 ; ESTREITO TOC ;         0.0000000000 ;         0.0000000000 ;  4944.50  ;     2.95  ;    0.0000000000 ;     2.9500 ;
   2 ; 275 ; TUCURUI      ;       106.0913177178 ;         0.0004736877 ; 30784.00  ;    10.45  ;    0.0001256354 ;     5.5530 ;
   2 ; 277 ; BALBINA      ;       194.8313524008 ;         0.0004718663 ; 14859.06  ;    65.74  ;    0.0014249824 ;    51.0731 ;
   2 ; 280 ; COARACY NUNE ;         0.0000000000 ;         0.0000000000 ;   135.38  ;     1.13  ;    0.0000000000 ;     1.1280 ;
