data,fonte,submercado,patamar,sistema_orig,pat,sistema_calc,sistema,pmo,erro
2025-07-01,EOL,NORTE,3,163.0,0.9761,159.1043,159.0,159.0,0.0
2025-08-01,EOL,NORTE,3,253.0,1.0762,272.2786,272.0,272.0,0.0
2025-09-01,EOL,NORTE,3,326.0,1.0609,345.85339999999997,346.0,346.0,0.0
2025-10-01,EOL,NORTE,3,321.0,1.0144,325.62239999999997,326.0,326.0,0.0
2025-11-01,EOL,NORTE,3,284.0,1.0082,286.3288,286.0,286.0,0.0
2025-12-01,EOL,NORTE,3,292.0,1.0027,292.78839999999997,293.0,293.0,0.0
2026-01-01,EOL,NORTE,3,170.0,0.9468,160.956,161.0,161.0,0.0
2026-02-01,EOL,NORTE,3,150.0,0.9001,135.01500000000001,135.0,135.0,0.0
2026-03-01,EOL,NORTE,3,86.0,0.848,72.928,73.0,73.0,0.0
2026-04-01,EOL,NORTE,3,87.0,0.7923,68.9301,69.0,69.0,0.0
2026-05-01,EOL,NORTE,3,96.0,0.832,79.872,80.0,80.0,0.0
2026-06-01,EOL,NORTE,3,123.0,0.8443,103.8489,104.0,104.0,0.0
2026-07-01,EOL,NORTE,3,163.0,0.9761,159.1043,159.0,159.0,0.0
2026-08-01,EOL,NORTE,3,253.0,1.0762,272.2786,272.0,272.0,0.0
2026-09-01,EOL,NORTE,3,327.0,1.0585,346.1295,346.0,346.0,0.0
2026-10-01,EOL,NORTE,3,322.0,1.0131,326.21819999999997,326.0,326.0,0.0
2026-11-01,EOL,NORTE,3,284.0,1.0082,286.3288,286.0,286.0,0.0
2026-12-01,EOL,NORTE,3,292.0,1.0027,292.78839999999997,293.0,293.0,0.0
2027-01-01,EOL,NORTE,3,170.0,0.9487,161.279,161.0,161.0,0.0
2027-02-01,EOL,NORTE,3,150.0,0.9001,135.01500000000001,135.0,135.0,0.0
2027-03-01,EOL,NORTE,3,86.0,0.848,72.928,73.0,73.0,0.0
2027-04-01,EOL,NORTE,3,88.0,0.786,69.168,69.0,69.0,0.0
2027-05-01,EOL,NORTE,3,96.0,0.832,79.872,80.0,80.0,0.0
2027-06-01,EOL,NORTE,3,123.0,0.8402,103.3446,103.0,103.0,0.0
2027-07-01,EOL,NORTE,3,163.0,0.9764,159.1532,159.0,159.0,0.0
2027-08-01,EOL,NORTE,3,253.0,1.0792,273.0376,273.0,273.0,0.0
2027-09-01,EOL,NORTE,3,327.0,1.0585,346.1295,346.0,346.0,0.0
2027-10-01,EOL,NORTE,3,322.0,1.0124,325.9928,326.0,326.0,0.0
2027-11-01,EOL,NORTE,3,284.0,1.0088,286.4992,286.0,286.0,0.0
2027-12-01,EOL,NORTE,3,292.0,1.003,292.876,293.0,293.0,0.0
2028-01-01,EOL,NORTE,3,170.0,0.9468,160.956,161.0,161.0,0.0
2028-02-01,EOL,NORTE,3,150.0,0.899,134.85,135.0,135.0,0.0
2028-03-01,EOL,NORTE,3,86.0,0.8434,72.53240000000001,73.0,73.0,0.0
2028-04-01,EOL,NORTE,3,86.0,0.8052,69.2472,69.0,69.0,0.0
2028-05-01,EOL,NORTE,3,97.0,0.8228,79.8116,80.0,80.0,0.0
2028-06-01,EOL,NORTE,3,123.0,0.8443,103.8489,104.0,104.0,0.0
2028-07-01,EOL,NORTE,3,163.0,0.9768,159.2184,159.0,159.0,0.0
2028-08-01,EOL,NORTE,3,252.0,1.0822,272.7144,273.0,273.0,0.0
2028-09-01,EOL,NORTE,3,327.0,1.0562,345.3774,345.0,345.0,0.0
2028-10-01,EOL,NORTE,3,322.0,1.0131,326.21819999999997,326.0,326.0,0.0
2028-11-01,EOL,NORTE,3,284.0,1.0082,286.3288,286.0,286.0,0.0
2028-12-01,EOL,NORTE,3,292.0,1.0022,292.6424,293.0,293.0,0.0
2024-08-01,UFV,NORTE,1,2.0,0.3388,0.6776,1.0,1.0,0.0
2024-09-01,UFV,NORTE,1,2.0,0.8005,1.601,2.0,2.0,0.0
2024-10-01,UFV,NORTE,1,1.0,0.6674,0.6674,1.0,1.0,0.0
2024-11-01,UFV,NORTE,1,1.0,0.741,0.741,1.0,1.0,0.0
2024-12-01,UFV,NORTE,1,1.0,0.8354,0.8354,1.0,1.0,0.0
2025-01-01,UFV,NORTE,1,1.0,0.8651,0.8651,1.0,1.0,0.0
2025-02-01,UFV,NORTE,1,1.0,0.9527,0.9527,1.0,1.0,0.0
2025-03-01,UFV,NORTE,1,1.0,0.7782,0.7782,1.0,1.0,0.0
2025-04-01,UFV,NORTE,1,1.0,0.8472,0.8472,1.0,1.0,0.0
2025-05-01,UFV,NORTE,1,1.0,0.3004,0.3004,0.0,0.0,0.0
2025-06-01,UFV,NORTE,1,2.0,0.3082,0.6164,1.0,1.0,0.0
2025-07-01,UFV,NORTE,1,2.0,0.3438,0.6876,1.0,1.0,0.0
2025-08-01,UFV,NORTE,1,2.0,0.3409,0.6818,1.0,1.0,0.0
2025-09-01,UFV,NORTE,1,2.0,0.7951,1.5902,2.0,2.0,0.0
2025-10-01,UFV,NORTE,1,1.0,0.6674,0.6674,1.0,1.0,0.0
2025-11-01,UFV,NORTE,1,1.0,0.741,0.741,1.0,1.0,0.0
2025-12-01,UFV,NORTE,1,1.0,0.8313,0.8313,1.0,1.0,0.0
2026-01-01,UFV,NORTE,1,1.0,0.8696,0.8696,1.0,1.0,0.0
2026-02-01,UFV,NORTE,1,1.0,0.9602,0.9602,1.0,1.0,0.0
2026-03-01,UFV,NORTE,1,1.0,0.7709,0.7709,1.0,1.0,0.0
2026-04-01,UFV,NORTE,1,1.0,0.8472,0.8472,1.0,1.0,0.0
2026-05-01,UFV,NORTE,1,1.0,0.3022,0.3022,0.0,0.0,0.0
2026-06-01,UFV,NORTE,1,2.0,0.3064,0.6128,1.0,1.0,0.0
2026-07-01,UFV,NORTE,1,2.0,0.3438,0.6876,1.0,1.0,0.0
2026-08-01,UFV,NORTE,1,2.0,0.3409,0.6818,1.0,1.0,0.0
2026-09-01,UFV,NORTE,1,2.0,0.8005,1.601,2.0,2.0,0.0
2026-10-01,UFV,NORTE,1,1.0,0.6734,0.6734,1.0,1.0,0.0
2026-11-01,UFV,NORTE,1,1.0,0.741,0.741,1.0,1.0,0.0
2026-12-01,UFV,NORTE,1,1.0,0.8313,0.8313,1.0,1.0,0.0
2027-01-01,UFV,NORTE,1,1.0,0.8741,0.8741,1.0,1.0,0.0
2027-02-01,UFV,NORTE,1,1.0,0.9602,0.9602,1.0,1.0,0.0
2027-03-01,UFV,NORTE,1,1.0,0.7709,0.7709,1.0,1.0,0.0
2027-04-01,UFV,NORTE,1,1.0,0.842,0.842,1.0,1.0,0.0
2027-05-01,UFV,NORTE,1,1.0,0.3022,0.3022,0.0,0.0,0.0
2027-06-01,UFV,NORTE,1,2.0,0.3047,0.6094,1.0,1.0,0.0
2027-07-01,UFV,NORTE,1,2.0,0.346,0.692,1.0,1.0,0.0
2027-08-01,UFV,NORTE,1,2.0,0.3388,0.6776,1.0,1.0,0.0
2027-09-01,UFV,NORTE,1,2.0,0.8005,1.601,2.0,2.0,0.0
2027-10-01,UFV,NORTE,1,1.0,0.6765,0.6765,1.0,1.0,0.0
2027-11-01,UFV,NORTE,1,1.0,0.7387,0.7387,1.0,1.0,0.0
2027-12-01,UFV,NORTE,1,1.0,0.8272,0.8272,1.0,1.0,0.0
2028-01-01,UFV,NORTE,1,1.0,0.8696,0.8696,1.0,1.0,0.0
2028-02-01,UFV,NORTE,1,1.0,0.9579,0.9579,1.0,1.0,0.0
2028-03-01,UFV,NORTE,1,1.0,0.7672,0.7672,1.0,1.0,0.0
2028-04-01,UFV,NORTE,1,1.0,0.8579,0.8579,1.0,1.0,0.0
2028-05-01,UFV,NORTE,1,2.0,0.2986,0.5972,1.0,1.0,0.0
2028-06-01,UFV,NORTE,1,2.0,0.3064,0.6128,1.0,1.0,0.0
2028-07-01,UFV,NORTE,1,2.0,0.3482,0.6964,1.0,1.0,0.0
2028-08-01,UFV,NORTE,1,2.0,0.3366,0.6732,1.0,1.0,0.0
2028-09-01,UFV,NORTE,1,2.0,0.806,1.612,2.0,2.0,0.0
2028-10-01,UFV,NORTE,1,1.0,0.6734,0.6734,1.0,1.0,0.0
2028-11-01,UFV,NORTE,1,1.0,0.741,0.741,1.0,1.0,0.0
2028-12-01,UFV,NORTE,1,1.0,0.8395,0.8395,1.0,1.0,0.0
2024-08-01,UFV,NORTE,2,2.0,1.7893,3.5786,4.0,4.0,0.0
2024-09-01,UFV,NORTE,2,2.0,1.6947,3.3894,3.0,3.0,0.0
2024-10-01,UFV,NORTE,2,1.0,1.7056,1.7056,2.0,2.0,0.0
2024-11-01,UFV,NORTE,2,1.0,1.5835,1.5835,2.0,2.0,0.0
2024-12-01,UFV,NORTE,2,1.0,1.6012,1.6012,2.0,2.0,0.0
2025-01-01,UFV,NORTE,2,1.0,1.5706,1.5706,2.0,2.0,0.0
2025-02-01,UFV,NORTE,2,1.0,1.5966,1.5966,2.0,2.0,0.0
2025-03-01,UFV,NORTE,2,1.0,1.6779,1.6779,2.0,2.0,0.0
2025-04-01,UFV,NORTE,2,1.0,1.6126,1.6126,2.0,2.0,0.0
2025-05-01,UFV,NORTE,2,1.0,1.8173,1.8173,2.0,2.0,0.0
2025-06-01,UFV,NORTE,2,2.0,1.7899,3.5798,4.0,4.0,0.0
2025-07-01,UFV,NORTE,2,2.0,1.7782,3.5564,4.0,4.0,0.0
2025-08-01,UFV,NORTE,2,2.0,1.8007,3.6014,4.0,4.0,0.0
2025-09-01,UFV,NORTE,2,2.0,1.6831,3.3662,3.0,3.0,0.0
2025-10-01,UFV,NORTE,2,1.0,1.7056,1.7056,2.0,2.0,0.0
2025-11-01,UFV,NORTE,2,1.0,1.5835,1.5835,2.0,2.0,0.0
2025-12-01,UFV,NORTE,2,1.0,1.5934,1.5934,2.0,2.0,0.0
2026-01-01,UFV,NORTE,2,1.0,1.5788,1.5788,2.0,2.0,0.0
2026-02-01,UFV,NORTE,2,1.0,1.6093,1.6093,2.0,2.0,0.0
2026-03-01,UFV,NORTE,2,1.0,1.6622,1.6622,2.0,2.0,0.0
2026-04-01,UFV,NORTE,2,1.0,1.6126,1.6126,2.0,2.0,0.0
2026-05-01,UFV,NORTE,2,1.0,1.8282,1.8282,2.0,2.0,0.0
2026-06-01,UFV,NORTE,2,2.0,1.7796,3.5592,4.0,4.0,0.0
2026-07-01,UFV,NORTE,2,2.0,1.7782,3.5564,4.0,4.0,0.0
2026-08-01,UFV,NORTE,2,2.0,1.8007,3.6014,4.0,4.0,0.0
2026-09-01,UFV,NORTE,2,2.0,1.6947,3.3894,3.0,3.0,0.0
2026-10-01,UFV,NORTE,2,1.0,1.721,1.721,2.0,2.0,0.0
2026-11-01,UFV,NORTE,2,1.0,1.5835,1.5835,2.0,2.0,0.0
2026-12-01,UFV,NORTE,2,1.0,1.5934,1.5934,2.0,2.0,0.0
2027-01-01,UFV,NORTE,2,1.0,1.587,1.587,2.0,2.0,0.0
2027-02-01,UFV,NORTE,2,1.0,1.6093,1.6093,2.0,2.0,0.0
2027-03-01,UFV,NORTE,2,1.0,1.6622,1.6622,2.0,2.0,0.0
2027-04-01,UFV,NORTE,2,1.0,1.6026,1.6026,2.0,2.0,0.0
2027-05-01,UFV,NORTE,2,1.0,1.8282,1.8282,2.0,2.0,0.0
2027-06-01,UFV,NORTE,2,2.0,1.7695,3.539,4.0,4.0,0.0
2027-07-01,UFV,NORTE,2,2.0,1.7895,3.579,4.0,4.0,0.0
2027-08-01,UFV,NORTE,2,2.0,1.7893,3.5786,4.0,4.0,0.0
2027-09-01,UFV,NORTE,2,2.0,1.6947,3.3894,3.0,3.0,0.0
2027-10-01,UFV,NORTE,2,1.0,1.7289,1.7289,2.0,2.0,0.0
2027-11-01,UFV,NORTE,2,1.0,1.5787,1.5787,2.0,2.0,0.0
2027-12-01,UFV,NORTE,2,1.0,1.5856,1.5856,2.0,2.0,0.0
2028-01-01,UFV,NORTE,2,1.0,1.5788,1.5788,2.0,2.0,0.0
2028-02-01,UFV,NORTE,2,1.0,1.6054,1.6054,2.0,2.0,0.0
2028-03-01,UFV,NORTE,2,1.0,1.6543,1.6543,2.0,2.0,0.0
2028-04-01,UFV,NORTE,2,1.0,1.6329,1.6329,2.0,2.0,0.0
2028-05-01,UFV,NORTE,2,2.0,1.8062,3.6124,4.0,4.0,0.0
2028-06-01,UFV,NORTE,2,2.0,1.7796,3.5592,4.0,4.0,0.0
2028-07-01,UFV,NORTE,2,2.0,1.801,3.602,4.0,4.0,0.0
2028-08-01,UFV,NORTE,2,2.0,1.7782,3.5564,4.0,4.0,0.0
2028-09-01,UFV,NORTE,2,2.0,1.7062,3.4124,3.0,3.0,0.0
2028-10-01,UFV,NORTE,2,1.0,1.721,1.721,2.0,2.0,0.0
2028-11-01,UFV,NORTE,2,1.0,1.5835,1.5835,2.0,2.0,0.0
2028-12-01,UFV,NORTE,2,1.0,1.6091,1.6091,2.0,2.0,0.0
2024-08-01,UFV,NORTE,3,2.0,0.6775,1.355,1.0,1.0,0.0
2024-09-01,UFV,NORTE,3,2.0,0.6891,1.3782,1.0,1.0,0.0
2024-10-01,UFV,NORTE,3,1.0,0.7349,0.7349,1.0,1.0,0.0
2024-11-01,UFV,NORTE,3,1.0,0.7745,0.7745,1.0,1.0,0.0
2024-12-01,UFV,NORTE,3,1.0,0.7112,0.7112,1.0,1.0,0.0
2025-01-01,UFV,NORTE,3,1.0,0.7051,0.7051,1.0,1.0,0.0
2025-02-01,UFV,NORTE,3,1.0,0.6419,0.6419,1.0,1.0,0.0
2025-03-01,UFV,NORTE,3,1.0,0.7011,0.7011,1.0,1.0,0.0
2025-04-01,UFV,NORTE,3,1.0,0.7276,0.7276,1.0,1.0,0.0
2025-05-01,UFV,NORTE,3,1.0,0.6844,0.6844,1.0,1.0,0.0
2025-06-01,UFV,NORTE,3,2.0,0.7041,1.4082,1.0,1.0,0.0
2025-07-01,UFV,NORTE,3,2.0,0.6705,1.341,1.0,1.0,0.0
2025-08-01,UFV,NORTE,3,2.0,0.6818,1.3636,1.0,1.0,0.0
2025-09-01,UFV,NORTE,3,2.0,0.6844,1.3688,1.0,1.0,0.0
2025-10-01,UFV,NORTE,3,1.0,0.7349,0.7349,1.0,1.0,0.0
2025-11-01,UFV,NORTE,3,1.0,0.7745,0.7745,1.0,1.0,0.0
2025-12-01,UFV,NORTE,3,1.0,0.7077,0.7077,1.0,1.0,0.0
2026-01-01,UFV,NORTE,3,1.0,0.7088,0.7088,1.0,1.0,0.0
2026-02-01,UFV,NORTE,3,1.0,0.647,0.647,1.0,1.0,0.0
2026-03-01,UFV,NORTE,3,1.0,0.6945,0.6945,1.0,1.0,0.0
2026-04-01,UFV,NORTE,3,1.0,0.7276,0.7276,1.0,1.0,0.0
2026-05-01,UFV,NORTE,3,1.0,0.6885,0.6885,1.0,1.0,0.0
2026-06-01,UFV,NORTE,3,2.0,0.7,1.4,1.0,1.0,0.0
2026-07-01,UFV,NORTE,3,2.0,0.6705,1.341,1.0,1.0,0.0
2026-08-01,UFV,NORTE,3,2.0,0.6818,1.3636,1.0,1.0,0.0
2026-09-01,UFV,NORTE,3,2.0,0.6891,1.3782,1.0,1.0,0.0
2026-10-01,UFV,NORTE,3,1.0,0.7415,0.7415,1.0,1.0,0.0
2026-11-01,UFV,NORTE,3,1.0,0.7745,0.7745,1.0,1.0,0.0
2026-12-01,UFV,NORTE,3,1.0,0.7077,0.7077,1.0,1.0,0.0
2027-01-01,UFV,NORTE,3,1.0,0.7125,0.7125,1.0,1.0,0.0
2027-02-01,UFV,NORTE,3,1.0,0.647,0.647,1.0,1.0,0.0
2027-03-01,UFV,NORTE,3,1.0,0.6945,0.6945,1.0,1.0,0.0
2027-04-01,UFV,NORTE,3,1.0,0.7231,0.7231,1.0,1.0,0.0
2027-05-01,UFV,NORTE,3,1.0,0.6885,0.6885,1.0,1.0,0.0
2027-06-01,UFV,NORTE,3,2.0,0.696,1.392,1.0,1.0,0.0
2027-07-01,UFV,NORTE,3,2.0,0.6747,1.3494,1.0,1.0,0.0
2027-08-01,UFV,NORTE,3,2.0,0.6775,1.355,1.0,1.0,0.0
2027-09-01,UFV,NORTE,3,2.0,0.6891,1.3782,1.0,1.0,0.0
2027-10-01,UFV,NORTE,3,1.0,0.7449,0.7449,1.0,1.0,0.0
2027-11-01,UFV,NORTE,3,1.0,0.7722,0.7722,1.0,1.0,0.0
2027-12-01,UFV,NORTE,3,1.0,0.7042,0.7042,1.0,1.0,0.0
2028-01-01,UFV,NORTE,3,1.0,0.7088,0.7088,1.0,1.0,0.0
2028-02-01,UFV,NORTE,3,1.0,0.6455,0.6455,1.0,1.0,0.0
2028-03-01,UFV,NORTE,3,1.0,0.6912,0.6912,1.0,1.0,0.0
2028-04-01,UFV,NORTE,3,1.0,0.7368,0.7368,1.0,1.0,0.0
2028-05-01,UFV,NORTE,3,2.0,0.6802,1.3604,1.0,1.0,0.0
2028-06-01,UFV,NORTE,3,2.0,0.7,1.4,1.0,1.0,0.0
2028-07-01,UFV,NORTE,3,2.0,0.6791,1.3582,1.0,1.0,0.0
2028-08-01,UFV,NORTE,3,2.0,0.6733,1.3466,1.0,1.0,0.0
2028-09-01,UFV,NORTE,3,2.0,0.6938,1.3876,1.0,1.0,0.0
2028-10-01,UFV,NORTE,3,1.0,0.7415,0.7415,1.0,1.0,0.0
2028-11-01,UFV,NORTE,3,1.0,0.7745,0.7745,1.0,1.0,0.0
2028-12-01,UFV,NORTE,3,1.0,0.7146,0.7146,1.0,1.0,0.0
2024-08-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2024-10-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2024-11-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2024-12-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-03-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-04-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-06-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-07-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-08-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-09-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-11-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2025-12-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-02-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-03-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-04-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-05-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-07-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-09-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-10-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-11-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2026-12-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-01-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-02-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-03-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-04-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-05-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-06-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-07-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-08-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-09-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-10-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-11-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2027-12-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-01-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-02-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-03-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-04-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-05-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-06-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-07-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-08-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-09-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-10-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-11-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2028-12-01,PCH MMGD,NORTE,1,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2024-10-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2024-11-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2024-12-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-03-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-04-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-05-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-06-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-07-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-08-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-09-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-10-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-11-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2025-12-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-02-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-03-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-04-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-05-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-06-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-07-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-08-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-09-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-10-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-11-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2026-12-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-01-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-02-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-03-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-04-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-05-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-06-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-07-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-08-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-09-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-10-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-11-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2027-12-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-01-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-02-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-03-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-04-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-05-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-06-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-07-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-08-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-09-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-10-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-11-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2028-12-01,PCH MMGD,NORTE,2,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-01,PCH MMGD,NORTE,3,0.0,1.0,0.0,0.0,0.0,0.0
2024-09-01,PCH MMGD,NORTE,3,0.0,1.0,0.0,0.0,0.0,0.0
2024-10-01,PCH MMGD,NORTE,3,0.0,1.0,0.0,0.0,0.0,0.0
2024-11-01,PCH MMGD,NORTE,3,0.0,1.0,0.0,0.0,0.0,0.0
2024-12-01,PCH MMGD,NORTE,3,0.0,1.0,0.0,0.0,0.0,0.0
